"","","","","","","","","","target"
"1",-2.8868868466287,0.968544226314845,0.412031743968827,-0.77912631027357,2.54039346477093,-0.767984855676349,1.37701204920894,-1.75857787225884,1
"2",-2.87287770073374,1.0414349646255,0.259185456745541,-0.916862886984526,2.04744990872116,-0.573367915520804,0.236920737515139,0.210336210487131,0
"3",-2.83300606017932,0.760697425946105,0.478558902511736,0.222806001975052,0.88786563838766,-0.423559735212143,-0.908808988108758,1.81858519742894,0
"4",-2.83669388672747,1.06316192990445,-0.197043957238158,-0.261212553916925,-1.71149021749184,0.825217065444324,0.848749954875232,-0.400982658670684,0
"5",-2.62718198285616,0.43729457061824,0.61215920544569,2.00757726084688,-0.592301093883732,-0.830891162243149,-0.270759606949923,-0.124401385944472,1
"6",29.9604733678666,32.87215931519,20.7138625959279,1.77972004393997,3.85066574677813,9.82495160562002,-0.908238447943904,0.886476296885667,292
"7",-0.983718587722735,-0.0924874913855069,-0.040862893259418,-0.782443027264522,-0.737145033198049,1.22932144321539,-0.164667296623148,1.58758653697108,0
"8",-0.997839407638868,-0.0301162698372295,-0.0120210709811913,-1.42295528593801,0.185971239703451,0.97931397014837,-1.4993379834041,1.6324534156223,0
"9",-0.959940683503254,-0.114023984176838,0.398840427332694,-1.1020369137725,2.31347771362846,0.0170128472469349,0.226789680383673,0.603277734257737,1
"10",0.724771094549608,0.649080319389145,1.72601040089627,-2.0097795463306,1.07167763363954,-3.78374088628421,1.72674969016167,1.71813939229975,47
"11",-0.954292898569638,-0.141406859147221,0.466648459162071,-1.03512890539923,2.36839481007098,0.00774651735198659,0.282922235839369,0.586358004781931,0
"12",-0.984759534904522,0.0616450751661639,-0.19995082243533,-1.62688271738193,0.00202182695186395,0.944153804302975,-1.65179711697996,1.69734124613714,0
"13",-0.980703122947094,-0.0224561917663525,0.0134837843463165,-1.43037385023574,0.189228806129999,0.935441266905642,-1.45328501046653,1.64486739428727,2
"14",-0.935831364833804,-0.206472591213712,0.440909403822916,-0.901080122805851,1.26617753667055,0.481745769767407,-0.810521463959559,2.20129337647106,2
"15",-0.3557430945961,0.245271970723633,0.547858433335208,-1.74036496908814,-0.263376447757423,-0.457896255456207,-0.860318957988827,2.08636995072078,19
"16",-0.969096925329091,-0.0263659718800503,0.027947707930474,-1.41665521417822,0.181034542479857,0.917137258153388,-1.4601877866227,1.64681000395978,6
"17",-0.916734235048574,-0.267055557727245,0.217491106259465,0.189718199967826,-1.35152165961365,1.27674407337394,0.908480083574378,-0.05822476064785,2
"18",-0.89700951472125,-0.23641184948323,0.248201277163126,0.00215885899002921,-1.28066972390804,1.30980822801979,1.00975702602972,-0.0642257559418811,2
"19",-0.942521083379541,-0.244633521337564,0.255870096207078,-0.0361044926507455,-1.15766199373636,1.41295384826274,1.11909531501947,-0.0980105061551894,0
"20",-0.827535532521497,-0.546433810075043,0.693380950803731,1.09955775334651,-0.838283134082426,0.890659190955745,1.52075796985085,0.531848185120276,6
"21",5.60855964800707,2.09762841100948,4.91765752293227,-2.43489286522564,1.4025113317382,-1.83978376144772,1.51851733321127,-1.63570014972161,236
"22",4.46894733739731,1.47815806717636,4.06374507727836,-1.38654913405565,2.01581184750045,0.870772381583053,-0.569231755555493,-0.634512267568477,79
"23",4.02917478760394,1.12457932958244,3.71920681146238,-0.575687618911426,1.19084434566922,2.23227770111956,-2.17108307627794,0.652479166590903,0
"24",5.04558933395877,2.1622677348211,3.44514058541644,-3.00476000663824,-0.848942681959091,0.502349666700785,-2.29962782882407,0.651376585841292,34
"25",5.65841828289899,2.40627712042523,4.22827878522057,-3.35366715027673,-1.34670746993883,-0.779791898146599,-1.35900148608662,1.42608153016592,76
"26",4.81159213283392,1.86919927761787,3.72606257527807,-2.21758758128431,-1.11757185701762,1.44373816869549,-1.02369371371374,-0.941821343462799,227
"27",5.56761836987329,1.74705638904385,4.76840971982424,-0.613955192919474,-2.15999037254575,-0.284574394724036,1.44664526711502,0.151058463306199,86
"28",6.14027182759495,1.67433740779345,5.40574318861673,0.135609696786432,-1.80464968232828,-2.4392158196526,0.231202497442847,0.151278255681381,140
